,name,rate,review
7783,하남돼지집 미사 신도시점,,100%구워주시는 하남돼지집 💕💕 오겹살과 갈매기살을 시켰는데 잡내도없고 아이들이 엄청잘먹어요!! 밑반찬도 잘나오고 새콤한 회냉면과 된장찌개는 가성비갑입니다!!🥰 주차도 되고음식도 빨리나와요💕🌸공원보면서 먹으니분위기도 좋아요!! 처음부터끝까지 구워주시니 너무편했어요가족외식으로 추천합니다!!💜💕
7784,하남돼지집 미사 신도시점,,고기도 맛있게 잘 구워주시고 김치말이국수도 맛있어요!그리고 후식 아이스크림까지 완벽쓰👍
7785,피자쿠치나 하남스타필드점,,오후 반차를 쓰고 아들몬하고 아쿠아필드를 다녀옴!!직장일도 잘하고 싶고 육아도 후회없이 최선을 다하고 있다고 생각했으나결국 나 자신은 챙기지 못한 그런 날. 저녁까지 한 끼도 못묵음.진짜 오늘은 차려먹기 싫었음.ㅋ 남편이 플러팅을 날려서 온 피자쿠치나!!매번 포장만 하다가 오늘도 최선을 다한 나에게 주는 선물밝은 미소로 맞아 주시는 사장님 감사순이~ ^^서비스도 주시고 ㅠㅠ 감동 그 잡채 (맡겨둔건 아니지만 정말 감사감사)진짜 양도 많고 맛있어요~!! 여기 사는 제 동네 친구들은 리얼짝으로 여기서만 시켜서 먹어용피자쿠치나 앰버서더인줄^^.... 피자가방 들고 다녀야겄넼ㅋㅋ껠껠🍕🎒
7786,피자쿠치나 하남스타필드점,,믿고 먹는 피자쿠치나 역시 맛있어요처음으로 오리지날 피자 먹어봤는데 하와이안피자네용 아주 맛있었어요 그리고 치즈크러스트 추가는 필수입니다추가하니까 넘우 맛있음.. 강정은... 추억의 맛임...
7787,피자쿠치나 하남스타필드점,,"아기몬하고 올림픽 공원 갔다가밥할 기운 없어서 픽업해본 핏-쨔🍕배민으로는 거즘 남편 아이디로만 이용해서별점 정도만 남기는 것 같음ㅋㅋㅋ < 차가와..❄️허겁지겁 묵었더니 핏짜 사진은 스킵..😆맛있고, 양 넉넉해용 테이크아웃 하니 요즘물가에 저렴하게 잘 묵었CU🏅🏅🏅"
7788,피자쿠치나 하남스타필드점,,실수로 라지로 시켰는데~ 토핑 듬뿍~따로 치즈크러스트 안했는데 맛있네요새벽까지 하고 피맥도 할수 있어 좋네요다만 아저씨 손님들 너무 시끄러웠어요ㅠ
7789,피자쿠치나 하남스타필드점,,그릴드핫치킨. 달달하다.피자가 뽕뽕해서 더 맛있는 기분 :D
7790,피자쿠치나 하남스타필드점,,울애기몬씌 이유식은 맹글어도 내 밥 차려먹기는 싫은 맘들 앞으로 집합......복직하고 애기몬씌 케어하느라고 정작 나님 밥은 못 챙겨묵을 때 생각나는 핏쫘사장님도 친절하시긔 맛도 있긔 가성비 쩔긔요근래 리뷰 달 힘도 없어서 못달았긩 친구네집에서도 몇 번 시켜먹은 마성의 맛울 동네에 보기 드문 맛찝!!! 추천쓰!!🍕❤️
7791,피자쿠치나 하남스타필드점,,자주 가는 피자집 늘 맛있게 먹고있어요사장님도 친절하세요!!
7792,피자쿠치나 하남스타필드점,,피자와 치킨 맛있어요.
7793,피자쿠치나 하남스타필드점,,모든메뉴가 맛있어요👍🏻👍🏻👍🏻사장님도 항상 친절하셔서 늘 기분좋게 먹고갑니당😍
7794,피자쿠치나 하남스타필드점,,처음 먹어봤는데 맛있어요
7795,라치폴라(La cipolla),,저 포함 가족 4명과 예약 후 방문 하였는데! 예약 안했으면 자리가 없었을 수도 있겠다 싶었어요 3명이상부터는 무조건 예약 후 방문 추천드립니당 음식들은 전부 다 맛있었어요! 하지만 조금 아쉬웠던 건 파스타들이 전반적으로 간이 좀 쎘고(짜다고 느낄 수 있을 만큼) 리조또는 만드는 시간이 좀 걸리는 음식인지 이미 식사를 다 마쳤을 때쯤 나와서 많이 먹지 못했어요 ㅠㅠ 오래 걸리는 음식부터 먼저 내주시면 좋을 것 같아요! 하지만 사장님도 친절하시고 넓지 않아 프라이빗한 공간을 원하신다면 왕추천드립니다! 까르보나라와 가지구이 추천추천!!!! 까르보나라는 특히 계란 노른자로 해서 더 맛있어요💟
7796,라치폴라(La cipolla),,두번째 방문이에요 🥰 생면 파스타 먹을 때마다 뭔가 특별하고 맛있어서 주말이나 연휴에 생각날 때마다 와서 맛있게 식사하고 가요. 아담한데 조용하고 층고도 높고 해서 창가 쪽에 앉으면 분위기도 좋아요. 시저 샐러드가 너무 맛잇… 조만간 또 갈게요 😁😁
7797,라치폴라(La cipolla),,명란크림파스타는 파프리카도 가득 있고퓨전 요리처럼 크림 파스타 맛 보다는 약간 찌개맛 나는 느낌이더라구요 ㅎㅎ 맛은 있었는데 다음엔 일반 파스타 먹을 것 같아요!!라구 파스타는 기본 토마토 파스타 맛이었어요리코타 샐러드ㅠㅜ 진짜 별 다섯개너무 너무 맛있는 샐러드였어용!!여기 찾는데 10분정도... 미로 찾기 했어요ㅋㅋ가실 분은 건물 지도 찍어서 오세요!
7798,라치폴라(La cipolla),,여행갔다 오는길에 우연히 들렀는데 음식도 맛있고넘 친절하심~ 토마토라구파스타 명란오일파스타 마르게리따 피자 먹었는데 다 맛있네요~ 생면파스타집임 👍
7799,라치폴라(La cipolla),,"근 두달 새 네번째 방문이였어요ㅋㅋ 그 중 청첩장 모임만 세번했어요! 분위기도 아늑하고 시끄러운 공간이 아니라 대화하기도 좋고, 무엇보다 음식이 너무 맛있어서 대접하는 입장에서는 나무랄게 없는곳이에요 !! 메뉴뿌시기 중이라 조만간 또 먹으러가야겠네요ㅎㅎ"
7800,라치폴라(La cipolla),,두번째 방문남편도 가족분도 좋아했어요.처음 먹어보는 메뉴도 있어서 설렘반 기대반이었는데맛있드라구요~양도 넉넉한 편이라서 배부르게 먹었어요.리조또도 맛나고 피자는 도우가 쫀독해서 좋드라구요.~^^
7801,라치폴라(La cipolla),,라구가지셀러드 너무 맛있었어요. 라구 소스 너무 잘 만드시는듯해여~명란하고 까르보나라 파스트 시켰는데 파스타는 둘다 저희 입맛에 너무  짰어요ㅠ테이블이 몇개 없어서 조용하고 분위기 좋아요
7802,라치폴라(La cipolla),,조금 찾기 힘들었지만 정말 맛있고 모두 만족스러운 식사였습니다! 미리 주문해둬서 음식도 엄청 빨리 나왔어요!발사믹은 직접 끓이셨는지 정말 진했고 빵도 맛있었구요!피자도 풍미가 장난 아니어서 너무 맛있었어요!까르보나라 강추❤라비올리도 풍미 장난아님 ㅠㅠ❤실망스러운 메뉴라는건 없었어요! 5인 + 유모차 까지 가능한 좌석이 한군데 있어서 아주 편하게 다녀왔습니다!
7803,라치폴라(La cipolla),,"너무 맛나게 잘 먹었어요.친한 지인이랑 갔는데 지인분도 저도 넘 반했답니다.매장도 예쁘고 음식이 진짜 맛있어요.양도 푸짐해서 데이트. 소개팅. 가족모임 친구들모임에도 추천해요.사장님이 직접 정성스럽게 만들어주시고플레이팅도 넘 이뻐서 더 좋았어요.고급스럽고 예쁜 인테리어에 음식도 모두다 맛났어요.저는 스테이크샐러드, 라구소스가지구이, 어란명란파스타 먹었어요.전메뉴 다 맛있을 것 같아요.다음에는 가족들과 갈게요~^^"
7804,라치폴라(La cipolla),,내 62회 생일 모임이었는데 가족 생일마다 모이는 곳이에요 사장님이 예약 요리 서빙 계산까지 한분이 하시기 때문에 메뉴를 미리 정해야해서 입장 후 바로 식사가 가능합니다. 마치 우리만을 위한 요리가 돼죠. 참 행복한 시간 가졌습니다.
7805,해솔네트웍스,,
7806,바다향왕코다리 서하남IC점,,코다리 조림에 시래기 꼭 추가해서 먹어야 해요 ^-^!! 넘 맛있어요 가을철에 보양식 먹는것 같아요~
7807,바다향왕코다리 서하남IC점,,코다리 매콤하고 맛있어요 생선구이도 화덕에 구워서 너무맛나요 자주 올꺼같아요 주차하기도 편하네요^^
7808,바다향왕코다리 서하남IC점,,언제나~맛있는 코다리찜~!!밋있는 코다리찜에 사장님의 찬절함은 덤~올때마다 기분좋은 하남맛집~!!
7809,바다향왕코다리 서하남IC점,,고등어의 살은 포실포실하고 코다리의 맛은 매콤하고 쫀듯하니 완전 제 입맛에 알맞는 맛이였어요🤭 반찬도 많은 종류가 준비돼있고 맛았어요!
7810,바다향왕코다리 서하남IC점,,"화덕구이 2인세트 먹었습니다.잘 구워진 고딩어, 부드러운 임연수, 쫀득잔 뽈살귀 모두 맛있었습니다. 밑반찬으로 나오는 꼬시래기와 다시마를 무진장 먹었습니다.맛있어요~"
7811,바다향왕코다리 서하남IC점,,코다리 매콤하고 너무 맜있어요.아이랑와서 생선구이도 시켜봤는데 촉촉하게 너무 잘 구워져 있네요. 아는분 추천으로 왔는데 너무 만족스럽네요
7812,바다향왕코다리 서하남IC점,,코다리 생각나면 꼭 오는 곳입니다.올때마다 사람이 많네요~ 찐맛집에 친절까지기분좋게 식사하고 갑니다😊
7813,바다향왕코다리 서하남IC점,,제가 먹어본 생선구이 중 가장 살도 많고 간도 완벽한 최고의 삼치구이였습니다!!! 화덕에서 구워 기름기 하나 없이 정말 담백하네요~ 코다리조림도 맵지 않고 맛있어요!! 구이도 조림도 생선 살이 엄청 많아서 먹어도 먹어도 줄지 않네요ㅎㅎ 직원 분들 모두 열심히 일하시구 친절하시니 더욱 즐겁게 식사를 즐길 수 있었습니다:) p.s. 음악 소리가 다소 큰 점만 빼면 퍼펙트입니다!!
7814,바다향왕코다리 서하남IC점,,지난주에 오고 또 왔어요 너무 너무 맛있어요다음 주에도 또 오고 싶은 맛이에요
7815,바다향왕코다리 서하남IC점,,양도 많고 너무 맛있습니다
7816,생활맥주 하남 창우점,,떡볶이도 맛있오용 윙 봉 맛집 가면 무조건 시키는👍👍 모든 안주가 맛나답니당
7817,생활맥주 하남 창우점,,생멕주가 맛있어요.
7818,생활맥주 하남 창우점,,"살면서 지금껏 가본 곳중 제일 친절합니다치킨도 어느 브랜드, 어느 지점보다 더 바삭하고 맛있어여ㅠㅠㅠㅠ최고에여평생 단골할거에요 사장님 승승장구 번창해주세요❤️"
7819,생활맥주 하남 창우점,,분위기 좋고 친절 하세요.독특한 컨셉이고 쏘맥 도 팔아요~
7820,생활맥주 하남 창우점,,치킨 맛있어요직원분  친절 하세요
7821,생활맥주 하남 창우점,,인근에 갈곳이 없어서 자주가요.
7822,생활맥주 하남 창우점,,생맥주가 신선하고 맛있어요 
7823,생활맥주 하남 창우점,,맥주가 신선해요
7824,생활맥주 하남 창우점,,굿
7825,생활맥주 하남 창우점,,하이볼 맛있고요 크리스피 텐더와 새우 맛있게 먹었어요.
7826,쭈꾸미와 친구들,,"너무 맛있어서 재방문 했는데, 대구탕도 맛있네요."
7827,쭈꾸미와 친구들,,쭈꾸미 야채볶음에 날치알 볶음밥 먹었는데 자박자박하게 끓여먹으니까 넘 맛났어요반찬도 다 맛있어요  손맛이 좋으신 것 같아요!! 미사역에서는 거리가 좀 있지만 일부러 가서 먹을만큼 맛있습니당☺️😍
7828,쭈꾸미와 친구들,,점심식사로 맛있게 먹고 왔어요~~~^^
7829,쭈꾸미와 친구들,,쭈꾸미도 신선하고 양념이 너무 맵지도 짜지도 않는 감칠맛이 있어요~
7830,쭈꾸미와 친구들,,찌개도 맛나지만 밑반찬이 더 맛나요~이사와서 계속 있었던 동네맛집~오래오래 영업해주세요~~~~~
7831,쭈꾸미와 친구들,,직화 쭈구미 너무 맛있어요!!^^
7832,쭈꾸미와 친구들,,가서 먹고 싶었는데요. 아들래미가 누나가 같이 못와 포장했네요. 쭈꾸미야채볶음 정말 양도 맛도 넘넘 풍부합니다♡사장님 친절하셔서 밥없다고 하니 공기밥 2개 시켰는데 3인분 넘게 넣어주신것 같아요 >.< 덕분에 저녁 푸짐하게 배불리 잘먹었습니다. 다음엔 온가족 가서 먹을께요.밑반찬과 김치가 정말 맛있는데 포장해서 다 못먹은게 아쉬웠어요 ㅎㅎ
7833,쭈꾸미와 친구들,,포장해서 집에서 자주 먹는데 너무 맛있어요^^
7834,쭈꾸미와 친구들,,쭈꾸미가 엄청 신선하고 부드럽고 양념이 너무 맛있어요~
7835,쭈꾸미와 친구들,,음 포장으로 가져갔는데 반찬 1개를 안주시네
7836,멕시카나 하남미사점,,치토스치킨 먹었어요 소스필수
7837,멕시카나 하남미사점,,굿
7838,멕시카나 하남미사점,,
7839,멕시카나 하남미사점,,후라이드 치킨 먹었는데너무 맛있게 잘 먹었습니다~!
7840,멕시카나 하남미사점,,맛있어요~
7841,멕시카나 하남미사점,,가까워서 자주 주문해서 먹어요바로먹으니 맛있어요
7842,멕시카나 하남미사점,,깔끔해요
7843,멕시카나 하남미사점,,굿
7844,멕시카나 하남미사점,,좋아요 
7845,멕시카나 하남미사점,,조
7846,죽이야기 미사한홀초교점,,"덕소에서 찾아가는 죽이야기 진짜 맛집입니다~지난달 근처에 갔다가 우연히 들러 지인과 바다치즈죽을 먹었은데  맛본 후 계속 생각이 나더라구요. 칵테일 새우와 갖은 야채, 그리고 걸쭉한 치즈가 듬뿍~ 너무 고소하고 맛있어서 또 먹으러 갔어요. 그릇이 넘치도록 가득 주시는 젊은 부부 사장님께서 바쁘신 와중에도 반찬 모자라는것 없는지 물으시며 저희아이에게 음료수 서비스까지 너무 감사했어요. 사진은 못찍었지만 이날 가족들이 시켜먹은 김치낙지죽, 완도전복죽, 게사날치알죽도 다 너무 맛있었어요~ 그 날도  한우야채죽과 삼선짬봉죽을 또 포장해왔는데요 무엇보다 작은용기에 나눠먹을수있게 포장해주시니 너무 좋더라구요~ 무더운여름 건강과 맛 다 챙길수있는 이곳 죽이야기 강추입니다!다음에 가면 밥 종류도 먹어보려구요ㅎㅎ"
7847,죽이야기 미사한홀초교점,,양  진짜 진짜  많구 해물도 잔뜩 전복인삼닭죽은 내장까지 꼬소~하고 간도 딱이예요!! 근처 죽 집 중에 요기 지점이 최고인거 같아요~~~!!👍 본×보다 훨 맛있음!😆 음식이 전부 깔끔하고 기호에 맞게 요청사항도 꼼꼼히  잘봐주시구 정성이 가득 들어간 음식 오랜만에 먹어보는것 같아요~너무 맛있게 잘 먹었습니다! 
7848,죽이야기 미사한홀초교점,,맛있어요~자주 이용하는곳예요.
7849,죽이야기 미사한홀초교점,,사장님 너무 친절하게 잘 해주셔서 감사해요 :)맛있게 잘 먹고 갑니다!!
7850,죽이야기 미사한홀초교점,,good
